trial_id,bias,condition,model,provider,temperature,trial_num,prompt,raw_response,parsed_value,parse_success,latency_ms,timestamp
ed65f7c50233,base_rate,low_base_rate,llama-3.3-70b-versatile,Groq,1.0,29,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",80,80.0,True,769.8,2026-03-27T19:59:10.308732
df8c3002b960,base_rate,low_base_rate,llama-3.3-70b-versatile,Groq,1.0,30,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",80,80.0,True,733.6,2026-03-27T19:59:13.142839
3fa8c5b10afc,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,1,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

48",48.0,True,2864.2,2026-03-27T21:08:15.950410
f8eab24e40cf,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,1,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

28%.",28.0,True,2973.0,2026-03-27T21:08:16.059100
8d44c63e1c5c,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,2,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

35%",35.0,True,1479.3,2026-03-27T21:08:23.930217
49e5bb5992c4,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,2,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

28.1%.",28.1,True,1439.0,2026-03-27T21:08:23.998327
ec3406236162,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,3,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

37",37.0,True,1202.4,2026-03-27T21:08:31.632722
40bd6502c94b,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,3,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

25%.",25.0,True,1175.9,2026-03-27T21:08:31.675032
6077792b7997,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,4,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

33",33.0,True,1167.7,2026-03-27T21:08:39.300543
6e05c192955a,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,5,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

42",42.0,True,1239.9,2026-03-27T21:08:47.040758
13c0086f1a3c,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,6,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

38",38.0,True,1117.8,2026-03-27T21:08:54.659276
ed8f242ec30a,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,4,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

28%.",28.0,True,19032.3,2026-03-27T21:08:57.207517
98c532739825,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,7,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

30",30.0,True,1115.0,2026-03-27T21:09:02.275058
48ea0ca53419,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,5,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

28.2%.",28.2,True,1232.6,2026-03-27T21:09:04.940295
746424c65a47,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,8,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

33",33.0,True,1468.7,2026-03-27T21:09:10.244325
5df77a20ea08,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,9,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

30",30.0,True,1081.4,2026-03-27T21:09:17.825993
a0846fc79c1a,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,6,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

28.1%.",28.1,True,8142.8,2026-03-27T21:09:19.583822
3fac1d4dfe8e,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,10,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

33%",33.0,True,1090.6,2026-03-27T21:09:25.417074
0511260778f5,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,7,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

28%.",28.0,True,1112.6,2026-03-27T21:09:27.196940
7007ccd0b314,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,11,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

48",48.0,True,1130.7,2026-03-27T21:09:33.048799
ecfdfe5dcfa2,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,8,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

28.2%.",28.2,True,1244.8,2026-03-27T21:09:34.942300
eb53c8c1f982,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,12,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

48",48.0,True,1080.0,2026-03-27T21:09:40.629699
841fc81113ed,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,9,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

28%.",28.0,True,1334.3,2026-03-27T21:09:42.777164
0b1fb0c62fbe,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,13,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

40",40.0,True,1193.9,2026-03-27T21:09:48.324002
e49bdf29cceb,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,14,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

48",48.0,True,1086.6,2026-03-27T21:09:55.910785
c16ff2a0abd9,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,15,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

48",48.0,True,1136.7,2026-03-27T21:10:03.547626
6e8b9dc91fbe,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,16,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower. 

33%",33.0,True,1357.3,2026-03-27T21:10:11.406033
fa4358ec8a0a,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,17,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

45",45.0,True,1002.0,2026-03-27T21:10:18.908140
fb948f9cb82e,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,10,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

47%.",47.0,True,34228.8,2026-03-27T21:10:23.506186
fee00125267e,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,18,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

29%",29.0,True,1163.3,2026-03-27T21:10:26.571682
e88b41096923,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,11,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

28%.",28.0,True,1460.6,2026-03-27T21:10:31.467303
48b2dfc4dd02,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,19,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

45",45.0,True,1053.0,2026-03-27T21:10:34.125120
e6903503156c,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,12,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

50%.",50.0,True,1590.7,2026-03-27T21:10:39.558539
b044f340a9cf,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,20,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

48",48.0,True,1316.9,2026-03-27T21:10:41.942240
72fe4e509695,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,13,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

28%.",28.0,True,1114.5,2026-03-27T21:10:47.173820
f41d73001367,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,21,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

45",45.0,True,1392.6,2026-03-27T21:10:49.835169
baa6c8461774,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,14,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

27.7%.",27.7,True,1309.0,2026-03-27T21:10:54.983312
f678b121a664,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,22,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower. 

48",48.0,True,1105.9,2026-03-27T21:10:57.441265
d134f33e25e8,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,23,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

29%",29.0,True,1474.3,2026-03-27T21:11:05.416073
0a7f5057c7e5,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,15,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

27%.",27.0,True,4249.2,2026-03-27T21:11:05.733118
c0a49701c68f,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,24,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

35",35.0,True,1286.6,2026-03-27T21:11:13.203200
26d484543505,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,16,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

54%.",54.0,True,1354.7,2026-03-27T21:11:13.588455
fdab42adc6ff,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,25,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

45",45.0,True,1089.4,2026-03-27T21:11:20.792946
8845b1a86822,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,17,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

28.21%.",28.21,True,1138.5,2026-03-27T21:11:21.227364
31337f161b03,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,26,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

35%",35.0,True,1172.6,2026-03-27T21:11:28.466747
49d4957e7be0,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,27,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

48",48.0,True,1125.3,2026-03-27T21:11:36.092361
c98c52d66c5b,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,18,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

28%.",28.0,True,9168.5,2026-03-27T21:11:36.896791
f4cec149da3a,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,28,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

48.",48.0,True,1164.6,2026-03-27T21:11:43.757149
bda6b794bd83,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,19,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

27.8%.",27.8,True,2974.6,2026-03-27T21:11:46.371752
cc93fa9a2abe,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,29,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower

33",33.0,True,1049.3,2026-03-27T21:11:51.306925
efd47e71d3fa,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,20,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

28.5%.",28.5,True,1307.8,2026-03-27T21:11:54.179882
b3295f350a1c,anchoring,high_anchor,command-r-08-2024,Cohere,1.0,30,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower. 

33%",33.0,True,1093.7,2026-03-27T21:11:58.900930
1c922fc9e3f0,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,21,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

25.8%.",25.8,True,1388.9,2026-03-27T21:12:02.069227
d58383e35f55,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,1,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

28",28.0,True,1060.5,2026-03-27T21:12:06.462872
e009b5f1e50c,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,22,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

53.5%",53.5,True,1282.5,2026-03-27T21:12:09.851985
a1766cc2d4cb,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,2,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower.

26",26.0,True,1479.0,2026-03-27T21:12:14.442283
cf6e23847f92,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,23,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

28.89%.",28.89,True,1327.7,2026-03-27T21:12:17.680420
fef3c4527606,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,3,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

29",29.0,True,1490.8,2026-03-27T21:12:22.433378
4131931285b9,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,24,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

27.9%.",27.9,True,1212.5,2026-03-27T21:12:25.393487
0d5179653ce3,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,4,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

29",29.0,True,1411.6,2026-03-27T21:12:30.345393
1571d6a88874,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,25,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.
42%.",42.0,True,1248.7,2026-03-27T21:12:33.142268
53fb6cfe51b7,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,5,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...",29,29.0,True,1196.7,2026-03-27T21:12:38.042615
eb839ed9cc7f,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,26,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

28%.",28.0,True,1179.8,2026-03-27T21:12:40.822943
5a4c3df43ad0,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,6,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

29",29.0,True,1264.7,2026-03-27T21:12:45.807819
d9969026dfaf,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,27,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Higher.

57%.",57.0,True,1104.8,2026-03-27T21:12:48.427832
ce6580de6593,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,7,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

29",29.0,True,1303.4,2026-03-27T21:12:53.611750
13b01416ce27,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,28,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

26.5%.",26.5,True,1188.9,2026-03-27T21:12:56.117581
4ebe9d175fba,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,8,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower.

29",29.0,True,1919.1,2026-03-27T21:13:02.032449
9c23e459d399,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,29,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

27.6%.",27.6,True,1162.9,2026-03-27T21:13:03.780751
4c592ef7da40,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,9,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...",16%,16.0,True,1118.3,2026-03-27T21:13:09.651387
4010e5b8b00d,anchoring,high_anchor,command-r-plus-08-2024,Cohere,1.0,30,"Do you think the percentage of African countries in the United Nations is higher or lower than 65%?

Now, what is your b...","Lower.

28.4%.",28.4,True,1239.4,2026-03-27T21:13:11.520701
2a8eb2875389,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,10,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower.

26%",26.0,True,1132.9,2026-03-27T21:13:17.285168
7dcd086b2ee2,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,1,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

52%.",52.0,True,1162.8,2026-03-27T21:13:19.183995
ea31d9af3c12,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,11,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower.

35%",35.0,True,1180.9,2026-03-27T21:13:24.967103
368efdbaf7d6,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,2,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

25.",25.0,True,1192.1,2026-03-27T21:13:26.876565
11807ba7a077,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,12,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

29",29.0,True,1083.8,2026-03-27T21:13:32.551650
2e976a5cb017,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,3,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

28.57%.",28.57,True,1246.3,2026-03-27T21:13:34.623197
543f4de11b2a,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,13,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower.

28",28.0,True,1094.0,2026-03-27T21:13:40.146364
bb99ac5e14e6,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,4,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher. 

29.6%.",29.6,True,1547.5,2026-03-27T21:13:42.671327
8a7edc232fac,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,14,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

29",29.0,True,1166.9,2026-03-27T21:13:47.813356
b88fa0edfa9d,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,5,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

50%.",50.0,True,1222.0,2026-03-27T21:13:50.393777
5f474d9c75cb,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,15,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower.

29",29.0,True,1103.8,2026-03-27T21:13:55.417664
489a43c82b94,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,6,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

27.7%",27.7,True,1132.0,2026-03-27T21:13:58.026559
53805dcd7cac,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,16,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

29",29.0,True,1102.3,2026-03-27T21:14:03.020330
a394749f2062,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,7,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

50%.",50.0,True,1333.2,2026-03-27T21:14:05.860094
0cdfdd34d5d6,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,17,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower.

28",28.0,True,1372.4,2026-03-27T21:14:10.893496
b020d7323ffa,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,8,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

25.",25.0,True,1327.9,2026-03-27T21:14:13.688351
874fe9347330,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,18,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...",29%,29.0,True,1567.7,2026-03-27T21:14:18.962155
6b9c0e0d4c30,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,9,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

50%.",50.0,True,1219.3,2026-03-27T21:14:21.408071
83183c03408b,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,19,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower. 

26.5",26.5,True,1384.6,2026-03-27T21:14:26.846969
958af46bc831,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,10,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

27%.",27.0,True,1117.2,2026-03-27T21:14:29.025792
36833950e9af,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,20,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

29",29.0,True,1412.5,2026-03-27T21:14:34.759878
4f3ac5aaf474,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,11,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher. 

28.5%",28.5,True,1258.3,2026-03-27T21:14:36.784743
46ff8af907df,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,21,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

29",29.0,True,1376.8,2026-03-27T21:14:42.637230
b1149d7b876f,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,22,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

29",29.0,True,1403.2,2026-03-27T21:14:50.541029
45062e68cf8f,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,23,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

30",30.0,True,1153.8,2026-03-27T21:14:58.195872
8522ee5a5561,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,24,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower.

30",30.0,True,1220.1,2026-03-27T21:15:05.916952
64135c875de7,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,25,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower.

29",29.0,True,1298.8,2026-03-27T21:15:13.724019
efa0f98f55b2,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,26,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...",29,29.0,True,1236.1,2026-03-27T21:15:21.461748
75672b9131e4,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,27,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

29",29.0,True,1263.6,2026-03-27T21:15:29.225671
86c8ae12efd9,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,28,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower.

28",28.0,True,4146.3,2026-03-27T21:15:39.872100
929e8f95bed9,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,29,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower

29%",29.0,True,1220.5,2026-03-27T21:15:47.592840
dac558a9c742,anchoring,low_anchor,command-r-08-2024,Cohere,1.0,30,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Lower.

28",28.0,True,1240.6,2026-03-27T21:15:55.334061
f046a0ab1cab,framing,gain_frame,command-r-08-2024,Cohere,1.0,1,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,1342.5,2026-03-27T21:16:03.201765
c213b6dc49c1,framing,gain_frame,command-r-08-2024,Cohere,1.0,2,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,2252.3,2026-03-27T21:16:11.954186
181e3802dbee,framing,gain_frame,command-r-08-2024,Cohere,1.0,3,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,1245.7,2026-03-27T21:16:19.700015
06c3ed48ee99,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,12,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.
52.8%",52.8,True,99436.7,2026-03-27T21:16:22.721719
c8fdea77f8fb,framing,gain_frame,command-r-08-2024,Cohere,1.0,4,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,1330.9,2026-03-27T21:16:27.531663
6dd287f16670,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,13,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

25%.",25.0,True,1217.3,2026-03-27T21:16:30.439120
e878aa7914d8,framing,gain_frame,command-r-08-2024,Cohere,1.0,5,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,1122.3,2026-03-27T21:16:35.154221
d6b919dccf30,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,14,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

50%.",50.0,True,1214.5,2026-03-27T21:16:38.154377
0615a75bbba5,framing,gain_frame,command-r-08-2024,Cohere,1.0,6,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,1207.8,2026-03-27T21:16:42.862621
c3e1fbec5ad7,framing,gain_frame,command-r-08-2024,Cohere,1.0,7,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,4145.9,2026-03-27T21:16:53.508786
de9186bb9d23,framing,gain_frame,command-r-08-2024,Cohere,1.0,8,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,1036.7,2026-03-27T21:17:01.046439
78acb0cdc4d2,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,15,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

54%.",54.0,True,23063.5,2026-03-27T21:17:07.718170
64c384ed359a,framing,gain_frame,command-r-08-2024,Cohere,1.0,9,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,1078.2,2026-03-27T21:17:08.624892
ee24d65020f4,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,16,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

27.9%.",27.9,True,1237.2,2026-03-27T21:17:15.456062
2c50ff70bf5d,framing,gain_frame,command-r-08-2024,Cohere,1.0,10,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,1004.6,2026-03-27T21:17:16.129854
e73bd4a0fc86,anchoring,low_anchor,command-r-plus-08-2024,Cohere,1.0,17,"Do you think the percentage of African countries in the United Nations is higher or lower than 10%?

Now, what is your b...","Higher.

28.8%.",28.8,True,1260.8,2026-03-27T21:17:23.217858
4eda3a81d335,framing,gain_frame,command-r-08-2024,Cohere,1.0,11,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,1273.9,2026-03-27T21:17:23.904148
